countryiso3code,date,value,unit,obs_status,decimal,indicator.id,indicator.value,country.id,country.value
AFG,2001,,,,1,NY.GDP.DEFL.KD.ZG,"Inflation, GDP deflator (annual %)",AF,Afghanistan
AFG,2000,,,,1,NY.GDP.DEFL.KD.ZG,"Inflation, GDP deflator (annual %)",AF,Afghanistan
AFG,1999,,,,1,NY.GDP.DEFL.KD.ZG,"Inflation, GDP deflator (annual %)",AF,Afghanistan
AFG,1998,,,,1,NY.GDP.DEFL.KD.ZG,"Inflation, GDP deflator (annual %)",AF,Afghanistan
AFG,1997,,,,1,NY.GDP.DEFL.KD.ZG,"Inflation, GDP deflator (annual %)",AF,Afghanistan
AFG,1996,,,,1,NY.GDP.DEFL.KD.ZG,"Inflation, GDP deflator (annual %)",AF,Afghanistan
AFG,1995,,,,1,NY.GDP.DEFL.KD.ZG,"Inflation, GDP deflator (annual %)",AF,Afghanistan
AFW,2021,6.45490959357632,,,1,NY.GDP.DEFL.KD.ZG,"Inflation, GDP deflator (annual %)",ZI,Africa Western and Central
AFW,2020,1.11820822536703,,,1,NY.GDP.DEFL.KD.ZG,"Inflation, GDP deflator (annual %)",ZI,Africa Western and Central
AFW,2019,1.58228957609332,,,1,NY.GDP.DEFL.KD.ZG,"Inflation, GDP deflator (annual %)",ZI,Africa Western and Central
AFW,2018,3.36510112817304,,,1,NY.GDP.DEFL.KD.ZG,"Inflation, GDP deflator (annual %)",ZI,Africa Western and Central
AFW,2017,1.75917168944196,,,1,NY.GDP.DEFL.KD.ZG,"Inflation, GDP deflator (annual %)",ZI,Africa Western and Central
AFW,2016,1.78417196818288,,,1,NY.GDP.DEFL.KD.ZG,"Inflation, GDP deflator (annual %)",ZI,Africa Western and Central
AFW,2015,1.99284630002042,,,1,NY.GDP.DEFL.KD.ZG,"Inflation, GDP deflator (annual %)",ZI,Africa Western and Central
AFW,2014,0.280788086705584,,,1,NY.GDP.DEFL.KD.ZG,"Inflation, GDP deflator (annual %)",ZI,Africa Western and Central
AFW,2013,1.57313536817723,,,1,NY.GDP.DEFL.KD.ZG,"Inflation, GDP deflator (annual %)",ZI,Africa Western and Central
AFW,2012,4.73009483525227,,,1,NY.GDP.DEFL.KD.ZG,"Inflation, GDP deflator (annual %)",ZI,Africa Western and Central
AFW,2011,8.78983943597432,,,1,NY.GDP.DEFL.KD.ZG,"Inflation, GDP deflator (annual %)",ZI,Africa Western and Central
AFW,2010,5.00466529801282,,,1,NY.GDP.DEFL.KD.ZG,"Inflation, GDP deflator (annual %)",ZI,Africa Western and Central
AFW,2009,1.3962190528371,,,1,NY.GDP.DEFL.KD.ZG,"Inflation, GDP deflator (annual %)",ZI,Africa Western and Central
AFW,2008,9.57675740925085,,,1,NY.GDP.DEFL.KD.ZG,"Inflation, GDP deflator (annual %)",ZI,Africa Western and Central
AFW,2007,4.76187830033287,,,1,NY.GDP.DEFL.KD.ZG,"Inflation, GDP deflator (annual %)",ZI,Africa Western and Central
AFW,2006,4.64332214023644,,,1,NY.GDP.DEFL.KD.ZG,"Inflation, GDP deflator (annual %)",ZI,Africa Western and Central
AFW,2005,6.6889339462895,,,1,NY.GDP.DEFL.KD.ZG,"Inflation, GDP deflator (annual %)",ZI,Africa Western and Central
AFW,2004,5.68195133906449,,,1,NY.GDP.DEFL.KD.ZG,"Inflation, GDP deflator (annual %)",ZI,Africa Western and Central
AFW,2003,1.718821631066,,,1,NY.GDP.DEFL.KD.ZG,"Inflation, GDP deflator (annual %)",ZI,Africa Western and Central
AFW,2002,2.24006068269421,,,1,NY.GDP.DEFL.KD.ZG,"Inflation, GDP deflator (annual %)",ZI,Africa Western and Central
AFW,2001,4.31995749994334,,,1,NY.GDP.DEFL.KD.ZG,"Inflation, GDP deflator (annual %)",ZI,Africa Western and Central
AFW,2000,5.2898048599024,,,1,NY.GDP.DEFL.KD.ZG,"Inflation, GDP deflator (annual %)",ZI,Africa Western and Central
AFW,1999,7.61207819396112,,,1,NY.GDP.DEFL.KD.ZG,"Inflation, GDP deflator (annual %)",ZI,Africa Western and Central
AFW,1998,5.38736139649049,,,1,NY.GDP.DEFL.KD.ZG,"Inflation, GDP deflator (annual %)",ZI,Africa Western and Central
AFW,1997,3.66750917412438,,,1,NY.GDP.DEFL.KD.ZG,"Inflation, GDP deflator (annual %)",ZI,Africa Western and Central
AFW,1996,6.90729366487193,,,1,NY.GDP.DEFL.KD.ZG,"Inflation, GDP deflator (annual %)",ZI,Africa Western and Central
AFW,1995,7.68083409226116,,,1,NY.GDP.DEFL.KD.ZG,"Inflation, GDP deflator (annual %)",ZI,Africa Western and Central
AGO,2021,33.6185918401958,,,1,NY.GDP.DEFL.KD.ZG,"Inflation, GDP deflator (annual %)",AO,Angola
AGO,2020,18.1618072431705,,,1,NY.GDP.DEFL.KD.ZG,"Inflation, GDP deflator (annual %)",AO,Angola
AGO,2019,19.1842756572896,,,1,NY.GDP.DEFL.KD.ZG,"Inflation, GDP deflator (annual %)",AO,Angola
AGO,2018,28.1670288537532,,,1,NY.GDP.DEFL.KD.ZG,"Inflation, GDP deflator (annual %)",AO,Angola
AGO,2017,22.6179364991191,,,1,NY.GDP.DEFL.KD.ZG,"Inflation, GDP deflator (annual %)",AO,Angola
AGO,2016,21.774173527271,,,1,NY.GDP.DEFL.KD.ZG,"Inflation, GDP deflator (annual %)",AO,Angola
AGO,2015,-3.51497153517806,,,1,NY.GDP.DEFL.KD.ZG,"Inflation, GDP deflator (annual %)",AO,Angola
AGO,2014,3.56341330066468,,,1,NY.GDP.DEFL.KD.ZG,"Inflation, GDP deflator (annual %)",AO,Angola
AGO,2013,2.84424440365498,,,1,NY.GDP.DEFL.KD.ZG,"Inflation, GDP deflator (annual %)",AO,Angola
AGO,2012,7.25783205139932,,,1,NY.GDP.DEFL.KD.ZG,"Inflation, GDP deflator (annual %)",AO,Angola
AGO,2011,31.7740748860487,,,1,NY.GDP.DEFL.KD.ZG,"Inflation, GDP deflator (annual %)",AO,Angola
AGO,2010,31.6881762457922,,,1,NY.GDP.DEFL.KD.ZG,"Inflation, GDP deflator (annual %)",AO,Angola
AGO,2009,-16.7621402901592,,,1,NY.GDP.DEFL.KD.ZG,"Inflation, GDP deflator (annual %)",AO,Angola
AGO,2008,19.3657735558326,,,1,NY.GDP.DEFL.KD.ZG,"Inflation, GDP deflator (annual %)",AO,Angola
AGO,2007,4.30843221207182,,,1,NY.GDP.DEFL.KD.ZG,"Inflation, GDP deflator (annual %)",AO,Angola
AGO,2006,17.1156651448542,,,1,NY.GDP.DEFL.KD.ZG,"Inflation, GDP deflator (annual %)",AO,Angola
AGO,2005,42.3742492617284,,,1,NY.GDP.DEFL.KD.ZG,"Inflation, GDP deflator (annual %)",AO,Angola
AGO,2004,33.4435947900255,,,1,NY.GDP.DEFL.KD.ZG,"Inflation, GDP deflator (annual %)",AO,Angola
AGO,2003,93.9265669067308,,,1,NY.GDP.DEFL.KD.ZG,"Inflation, GDP deflator (annual %)",AO,Angola
AGO,2002,196.984099399931,,,1,NY.GDP.DEFL.KD.ZG,"Inflation, GDP deflator (annual %)",AO,Angola
AGO,2001,106.352125501451,,,1,NY.GDP.DEFL.KD.ZG,"Inflation, GDP deflator (annual %)",AO,Angola
AGO,2000,418.018991534099,,,1,NY.GDP.DEFL.KD.ZG,"Inflation, GDP deflator (annual %)",AO,Angola
AGO,1999,557.501113091215,,,1,NY.GDP.DEFL.KD.ZG,"Inflation, GDP deflator (annual %)",AO,Angola
AGO,1998,39.3593483252693,,,1,NY.GDP.DEFL.KD.ZG,"Inflation, GDP deflator (annual %)",AO,Angola
AGO,1997,95.4530221791129,,,1,NY.GDP.DEFL.KD.ZG,"Inflation, GDP deflator (annual %)",AO,Angola
AGO,1996,4800.53164415744,,,1,NY.GDP.DEFL.KD.ZG,"Inflation, GDP deflator (annual %)",AO,Angola
AGO,1995,1825.49514900731,,,1,NY.GDP.DEFL.KD.ZG,"Inflation, GDP deflator (annual %)",AO,Angola
ALB,2021,5.92801381432446,,,1,NY.GDP.DEFL.KD.ZG,"Inflation, GDP deflator (annual %)",AL,Albania
ALB,2020,0.678486248525417,,,1,NY.GDP.DEFL.KD.ZG,"Inflation, GDP deflator (annual %)",AL,Albania
ALB,2019,1.25658995186268,,,1,NY.GDP.DEFL.KD.ZG,"Inflation, GDP deflator (annual %)",AL,Albania
ALB,2018,1.47305810274607,,,1,NY.GDP.DEFL.KD.ZG,"Inflation, GDP deflator (annual %)",AL,Albania
ALB,2017,1.45106269924993,,,1,NY.GDP.DEFL.KD.ZG,"Inflation, GDP deflator (annual %)",AL,Albania
ALB,2016,-0.632653419095547,,,1,NY.GDP.DEFL.KD.ZG,"Inflation, GDP deflator (annual %)",AL,Albania
ALB,2015,0.563991350160876,,,1,NY.GDP.DEFL.KD.ZG,"Inflation, GDP deflator (annual %)",AL,Albania
ALB,2014,1.54991706986272,,,1,NY.GDP.DEFL.KD.ZG,"Inflation, GDP deflator (annual %)",AL,Albania
ALB,2013,0.288745964127756,,,1,NY.GDP.DEFL.KD.ZG,"Inflation, GDP deflator (annual %)",AL,Albania
ALB,2012,1.04271460643407,,,1,NY.GDP.DEFL.KD.ZG,"Inflation, GDP deflator (annual %)",AL,Albania
ALB,2011,2.31474379699794,,,1,NY.GDP.DEFL.KD.ZG,"Inflation, GDP deflator (annual %)",AL,Albania
ALB,2010,4.49314320031891,,,1,NY.GDP.DEFL.KD.ZG,"Inflation, GDP deflator (annual %)",AL,Albania
ALB,2009,2.41833605890835,,,1,NY.GDP.DEFL.KD.ZG,"Inflation, GDP deflator (annual %)",AL,Albania
ALB,2008,4.11708542559394,,,1,NY.GDP.DEFL.KD.ZG,"Inflation, GDP deflator (annual %)",AL,Albania
ALB,2007,4.3867093833438,,,1,NY.GDP.DEFL.KD.ZG,"Inflation, GDP deflator (annual %)",AL,Albania
ALB,2006,2.47818888688769,,,1,NY.GDP.DEFL.KD.ZG,"Inflation, GDP deflator (annual %)",AL,Albania
ALB,2005,3.30681814689954,,,1,NY.GDP.DEFL.KD.ZG,"Inflation, GDP deflator (annual %)",AL,Albania
ALB,2004,3.15236892537025,,,1,NY.GDP.DEFL.KD.ZG,"Inflation, GDP deflator (annual %)",AL,Albania
ALB,2003,5.19863530307683,,,1,NY.GDP.DEFL.KD.ZG,"Inflation, GDP deflator (annual %)",AL,Albania
ALB,2002,3.6474762708812,,,1,NY.GDP.DEFL.KD.ZG,"Inflation, GDP deflator (annual %)",AL,Albania
ALB,2001,3.81085737408868,,,1,NY.GDP.DEFL.KD.ZG,"Inflation, GDP deflator (annual %)",AL,Albania
ALB,2000,5.6474714679938,,,1,NY.GDP.DEFL.KD.ZG,"Inflation, GDP deflator (annual %)",AL,Albania
ALB,1999,2.10284998886902,,,1,NY.GDP.DEFL.KD.ZG,"Inflation, GDP deflator (annual %)",AL,Albania
ALB,1998,6.73085990507577,,,1,NY.GDP.DEFL.KD.ZG,"Inflation, GDP deflator (annual %)",AL,Albania
ALB,1997,11.2396444802125,,,1,NY.GDP.DEFL.KD.ZG,"Inflation, GDP deflator (annual %)",AL,Albania
ALB,1996,38.1720581994814,,,1,NY.GDP.DEFL.KD.ZG,"Inflation, GDP deflator (annual %)",AL,Albania
ALB,1995,9.9706626786687,,,1,NY.GDP.DEFL.KD.ZG,"Inflation, GDP deflator (annual %)",AL,Albania
AND,2021,2.09646114081818,,,1,NY.GDP.DEFL.KD.ZG,"Inflation, GDP deflator (annual %)",AD,Andorra
AND,2020,1.11378607410401,,,1,NY.GDP.DEFL.KD.ZG,"Inflation, GDP deflator (annual %)",AD,Andorra
AND,2019,1.37475350829189,,,1,NY.GDP.DEFL.KD.ZG,"Inflation, GDP deflator (annual %)",AD,Andorra
AND,2018,1.01247848005298,,,1,NY.GDP.DEFL.KD.ZG,"Inflation, GDP deflator (annual %)",AD,Andorra
AND,2017,1.13650934319639,,,1,NY.GDP.DEFL.KD.ZG,"Inflation, GDP deflator (annual %)",AD,Andorra
AND,2016,0.347795381575793,,,1,NY.GDP.DEFL.KD.ZG,"Inflation, GDP deflator (annual %)",AD,Andorra
AND,2015,0.660588959137868,,,1,NY.GDP.DEFL.KD.ZG,"Inflation, GDP deflator (annual %)",AD,Andorra
AND,2014,-0.0840193165570753,,,1,NY.GDP.DEFL.KD.ZG,"Inflation, GDP deflator (annual %)",AD,Andorra
AND,2013,0.448492200194735,,,1,NY.GDP.DEFL.KD.ZG,"Inflation, GDP deflator (annual %)",AD,Andorra
AND,2012,0.174556905779482,,,1,NY.GDP.DEFL.KD.ZG,"Inflation, GDP deflator (annual %)",AD,Andorra
AND,2011,0.196764152031051,,,1,NY.GDP.DEFL.KD.ZG,"Inflation, GDP deflator (annual %)",AD,Andorra
AND,2010,0.374313758110119,,,1,NY.GDP.DEFL.KD.ZG,"Inflation, GDP deflator (annual %)",AD,Andorra
AND,2009,0.132136132405464,,,1,NY.GDP.DEFL.KD.ZG,"Inflation, GDP deflator (annual %)",AD,Andorra
AND,2008,2.27433831984322,,,1,NY.GDP.DEFL.KD.ZG,"Inflation, GDP deflator (annual %)",AD,Andorra
AND,2007,3.21122734131436,,,1,NY.GDP.DEFL.KD.ZG,"Inflation, GDP deflator (annual %)",AD,Andorra
AND,2006,3.45718408670396,,,1,NY.GDP.DEFL.KD.ZG,"Inflation, GDP deflator (annual %)",AD,Andorra
AND,2005,3.39610212995052,,,1,NY.GDP.DEFL.KD.ZG,"Inflation, GDP deflator (annual %)",AD,Andorra
AND,2004,3.04242399802695,,,1,NY.GDP.DEFL.KD.ZG,"Inflation, GDP deflator (annual %)",AD,Andorra
AND,2003,3.17748421556476,,,1,NY.GDP.DEFL.KD.ZG,"Inflation, GDP deflator (annual %)",AD,Andorra
AND,2002,3.23953176987777,,,1,NY.GDP.DEFL.KD.ZG,"Inflation, GDP deflator (annual %)",AD,Andorra
AND,2001,3.08053517916559,,,1,NY.GDP.DEFL.KD.ZG,"Inflation, GDP deflator (annual %)",AD,Andorra
AND,2000,28.7415528975991,,,1,NY.GDP.DEFL.KD.ZG,"Inflation, GDP deflator (annual %)",AD,Andorra
AND,1999,2.73197952535102,,,1,NY.GDP.DEFL.KD.ZG,"Inflation, GDP deflator (annual %)",AD,Andorra
AND,1998,1.49955384331271,,,1,NY.GDP.DEFL.KD.ZG,"Inflation, GDP deflator (annual %)",AD,Andorra
AND,1997,2.22816030666122,,,1,NY.GDP.DEFL.KD.ZG,"Inflation, GDP deflator (annual %)",AD,Andorra
AND,1996,0.797177729321263,,,1,NY.GDP.DEFL.KD.ZG,"Inflation, GDP deflator (annual %)",AD,Andorra
AND,1995,4.93312104936552,,,1,NY.GDP.DEFL.KD.ZG,"Inflation, GDP deflator (annual %)",AD,Andorra
ARB,2021,12.5719779262064,,,1,NY.GDP.DEFL.KD.ZG,"Inflation, GDP deflator (annual %)",1A,Arab World
ARB,2020,0.146950452235359,,,1,NY.GDP.DEFL.KD.ZG,"Inflation, GDP deflator (annual %)",1A,Arab World
ARB,2019,1.78075401931579,,,1,NY.GDP.DEFL.KD.ZG,"Inflation, GDP deflator (annual %)",1A,Arab World
ARB,2018,7.34704445687212,,,1,NY.GDP.DEFL.KD.ZG,"Inflation, GDP deflator (annual %)",1A,Arab World
ARB,2017,5.25294928073931,,,1,NY.GDP.DEFL.KD.ZG,"Inflation, GDP deflator (annual %)",1A,Arab World
ARB,2016,0.920589532612546,,,1,NY.GDP.DEFL.KD.ZG,"Inflation, GDP deflator (annual %)",1A,Arab World
ARB,2015,-2.11493646984442,,,1,NY.GDP.DEFL.KD.ZG,"Inflation, GDP deflator (annual %)",1A,Arab World
ARB,2014,0.470161742153508,,,1,NY.GDP.DEFL.KD.ZG,"Inflation, GDP deflator (annual %)",1A,Arab World
ARB,2013,1.52972453562325,,,1,NY.GDP.DEFL.KD.ZG,"Inflation, GDP deflator (annual %)",1A,Arab World
ARB,2012,4.67076794886108,,,1,NY.GDP.DEFL.KD.ZG,"Inflation, GDP deflator (annual %)",1A,Arab World
ARB,2011,14.3482865889764,,,1,NY.GDP.DEFL.KD.ZG,"Inflation, GDP deflator (annual %)",1A,Arab World
ARB,2010,11.7967632618993,,,1,NY.GDP.DEFL.KD.ZG,"Inflation, GDP deflator (annual %)",1A,Arab World
ARB,2009,-5.74274652984533,,,1,NY.GDP.DEFL.KD.ZG,"Inflation, GDP deflator (annual %)",1A,Arab World
ARB,2008,16.479240691772,,,1,NY.GDP.DEFL.KD.ZG,"Inflation, GDP deflator (annual %)",1A,Arab World
ARB,2007,8.34975631488513,,,1,NY.GDP.DEFL.KD.ZG,"Inflation, GDP deflator (annual %)",1A,Arab World
ARB,2006,9.8216053034922,,,1,NY.GDP.DEFL.KD.ZG,"Inflation, GDP deflator (annual %)",1A,Arab World
ARB,2005,15.3553047955353,,,1,NY.GDP.DEFL.KD.ZG,"Inflation, GDP deflator (annual %)",1A,Arab World
ARB,2004,11.0237842211026,,,1,NY.GDP.DEFL.KD.ZG,"Inflation, GDP deflator (annual %)",1A,Arab World
ARB,2003,5.01623968501226,,,1,NY.GDP.DEFL.KD.ZG,"Inflation, GDP deflator (annual %)",1A,Arab World
ARB,2002,3.97074773282308,,,1,NY.GDP.DEFL.KD.ZG,"Inflation, GDP deflator (annual %)",1A,Arab World
ARB,2001,0.713113729746063,,,1,NY.GDP.DEFL.KD.ZG,"Inflation, GDP deflator (annual %)",1A,Arab World
ARB,2000,10.442344704719,,,1,NY.GDP.DEFL.KD.ZG,"Inflation, GDP deflator (annual %)",1A,Arab World
ARB,1999,6.62677859775942,,,1,NY.GDP.DEFL.KD.ZG,"Inflation, GDP deflator (annual %)",1A,Arab World
ARB,1998,-1.92440064215164,,,1,NY.GDP.DEFL.KD.ZG,"Inflation, GDP deflator (annual %)",1A,Arab World
